Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
TENARIS,LU2598331598,TEN.MI,Trading After Hours,1100191000.0,-125518000.0,0.12,0.09,0.04,7.95,0.08732739724,0.1687097189,0.93,0.4501465416,7.69325,2553280000.0,769870000.0,0.26,0.18,0.06,5.46,0.1766845188,0.2170690207,2.16,0.7508124015,13.884,3918065000.0,3775628000.0,0.29,0.23,0.04,3.89,0.2323557401,0.2635080968,3.354827,-0.02492932438,14.36125,2036445000.0,2161871000.0,0.2,0.12,0.04,7.93,0.1248630477,0.1626042584,1.81,0.1839542611,17.18525,17.1
TERNA,IT0003242622,TRN.MI,Trading After Hours,789400000.0,-642700000.0,0.45,0.17,2.66,13.39,0.05072053136,0.3085039862,0.393,0.1911197147,5.907500000000001,857000000.0,619000000.0,0.45,0.14,1.76,14.47,0.0565642091,0.2936943112,0.427,-0.0002986093505,6.26675,885400000.0,-1180100000.0,0.43,0.14,1.91,15.16,0.05505690617,0.2812936841,0.441425,0.1242945233,6.9645,1061900000.0,-1155700000.0,0.46,0.14,1.84,13.68,0.05810210216,0.2911788094,0.523,0.06530394454,7.38125,8.9705
TESMEC,IT0004585243,TES.MI,Euronext Milan,1195000.0,-26184000.0,0.03,0.02,2.59,57.0,0.02625840739,0.006620828739,0.002,0.3375000396,0.1075,7862000.0,-8200000.0,0.07,0.1,2.43,10.5,0.05214081892,0.03618072877,0.013,0.2319860112,0.1465,-2969000.0,-28067000.0,0.06,-0.04,3.11,-30.44,0.0304096981,-0.01293124099,-0.004484,-0.2027027081,0.11725,-5181000.0,-16804000.0,0.1,-0.07,2.84,-11.1,0.05820809614,-0.02198720914,-0.008005,-0.4642857016,0.06675,0.1565
TESSELLIS,IT0005496473,TSL.MI,Euronext Milan,-20617000.0,-4560000.0,-0.1,0.25,-1.23,-5.52,5.759131879,-0.1430156979,-0.4,-0.3873239218,1.775,-36896000.0,-18824000.0,-0.34,-0.57,1.64,-3.08,-0.1696646371,-0.3687387567,-0.328,-0.6402040802,0.718,-62373000.0,-8438000.0,-0.2,-2.56,3.84,-1.59,-0.4139106071,-0.2697560765,-0.306,-0.08524767685,0.52875,-57979000.0,1390000.0,-0.21,4.05,-7.32,-2.04,-0.7211656722,-0.2671954136,-0.239,-0.6598173567,0.23074999999999998,0.07949999999999999
TESSENDERLO,BE0003555639,TESB.BR,Euronext Brussels,187800000.0,152100000.0,0.11,0.17,0.36,7.37,0.1324761286,0.09022339659,4.36,-0.007440555296,30.96175,226900000.0,86400000.0,0.12,0.16,0.19,5.6,0.1445520247,0.08769082126,5.26,-0.04028785164,30.1115,109500000.0,40700000.0,0.04,0.06,0.12,15.9,0.05895881846,0.03739370966,1.74,-0.1538142247,26.6235,42800000.0,152600000.0,0.02,0.02,0.14,33.58,0.02546193725,0.01616497337,0.7,-0.3093123989,19.90275,26.300000000000004
TEXAF,BE0974263924,TEXF.BR,Euronext Brussels,5206000.0,1023000.0,0.35,0.05,0.07,20.01,0.049832939,0.2290667488,1.42,-0.1286115168,27.16375,8352000.0,-3773000.0,0.31,0.08,0.16,12.59,0.07100208682,0.3044619423,2.28,0.07376318371,29.148,11642000.0,-1777000.0,0.35,0.1,0.22,9.67,0.08881181226,0.3970939355,3.18,0.02498025114,30.14675,7428000.0,4959000.0,0.31,0.07,0.29,16.21,0.05904450161,0.2298907493,2.03,0.109048225,32.948,34.7
TF1,FR0000054900,TFI.PA,Trading After Hours,225300000.0,310400000.0,0.14,0.13,0.1,5.87,0.1378441768,0.09282683037,1.07,0.3871203642,6.747249999999999,176100000.0,150700000.0,0.12,0.09,0.04,7.23,0.1306367011,0.07022371097,0.83,-0.1442020523,5.782,191900000.0,327200000.0,0.1,0.1,0.04,6.77,0.1056208129,0.08355466539,0.91,0.02945733337,6.25075,205500000.0,153700000.0,0.1,0.1,0.13,7.51,0.09844498949,0.0872204066,0.976204,0.08111592393,6.76625,8.185
TGS,NO0003078800,TGS.OL,Oslo Børs,-75985000.0,159934000.0,0.0,-0.07,0.08,-132.46,-0.06384823191,-0.1464943348,-0.65,-0.34299822,67.589,87796000.0,118602000.0,0.21,0.07,0.12,151.87,0.06946816634,0.1225118017,0.74,0.5944422448,108.909,21646000.0,146451000.0,0.08,0.02,0.1,774.66,0.0354138065,0.02725177106,0.17,0.01598853273,113.7325,94215000.0,193234000.0,0.15,0.05,0.43,181.8,0.04171864828,0.07147387219,0.57,-0.1063563776,103.43625,88.91250000000001
THALES,FR0000121329,HO.PA,Trading After Hours,1088800000.0,2255900000.0,0.08,0.17,0.91,14.63,0.167989379,0.067243083,5.11,0.01925261893,67.91475,1120600000.0,2490800000.0,0.08,0.16,0.76,19.9,0.1685071574,0.06378352534,5.28,0.611400738,112.49125000000001,1023400000.0,885800000.0,0.09,0.15,1.23,26.01,0.1624875906,0.05553384993,4.89,0.1410896357,130.60325,1419500000.0,2123300000.0,0.09,0.19,1.04,21.08,0.1595386667,0.06898612988,6.89,0.06156090691,136.66774999999998,227.38100000000003
THE KINGFISH COMP,NL00150001S5,KING.OL,Euronext Growth Oslo,-6262000.0,-36762000.0,-0.78,-0.1,0.16,-247.06,-0.08531633662,-0.6037990551,-0.09,-0.3732633633,18.54975,-7313000.0,-60906000.0,-0.38,-0.1,0.78,-161.16,-0.04252142247,-0.3902764436,-0.09,-0.4775372567,10.2475,-9961000.0,-30113000.0,-0.18,-0.12,1.2,-92.13,-0.02522658517,-0.4546533388,-0.1,-0.2216748382,8.08,-30783000.0,-14268000.0,-0.8,-0.61,2.21,-23.03,-0.1136605487,-1.111379883,-0.29,-0.3749999716,5.7250000000000005,4.035
THE NAVIGATOR COMP,PTPTI0AM0006,NVG.LS,Euronext Lisbon,171411455.0,249495329.0,0.14,0.16,0.85,8.74,0.09676239458,0.10740938,0.241,0.438588835,2.4,392537070.0,501688022.0,0.24,0.31,0.62,5.07,0.2029245781,0.1592684969,0.552,0.1240652062,2.87025,274923820.0,167549628.0,0.19,0.21,0.55,7.43,0.1499072366,0.1407524993,0.387,0.09520181655,3.19,286948195.0,187393492.0,0.18,0.21,0.75,8.49,0.1384542406,0.1374090968,0.403,0.04255790797,3.24125,3.063
THERACLION,FR0010120402,ALTHE.PA,Euronext Growth Paris,-3760367.0,-4031986.0,-3.57,2.95,-2.31,-10.73,-2.754409754,-2.539163792,-0.17,-0.3247423175,1.27,-4964383.0,-5588700.0,-5.08,-9.11,4.61,-6.8,-1.613084244,-4.018272665,-0.17,-0.3303703939,0.8835,-3675005.0,-2597000.0,-1.72,-0.65,0.35,-7.56,-0.4804764487,-2.016772389,-0.080458,-0.5717439253,0.36849999999999994,-5757115.0,-3013000.0,-8.2,50501.01,-11369.81,-3.05,-4.427872864,-6.934536966,-0.124439,-0.1243386033,0.357,0.627
THERMADOR GROUPE,FR0013333432,THEP.PA,Euronext Paris,52899000.0,16282000.0,0.15,0.19,0.12,14.67,0.1730063705,0.1087338129,5.45,0.5829974917,92.082,58899000.0,14135000.0,0.14,0.18,0.17,13.2,0.1623788055,0.1063429501,6.07,-0.1544222196,81.6225,58299000.0,48084000.0,0.14,0.16,0.13,13.39,0.1490935696,0.100351149,6.01,-0.04118220233,77.779,44743000.0,64803000.0,0.12,0.12,0.09,16.47,0.1103210807,0.08879605466,4.63,-0.1145632378,67.78399999999999,75.475
Thule Group AB,SE0006422390,THULE.ST,Euronext Global Equity Market,1790000000.0,621000000.0,0.22,0.31,0.28,21.04,0.25184782,0.1723473907,16.95,0.8425390211,452.92274999999995,1275000000.0,172000000.0,0.17,0.19,0.47,22.22,0.1433070402,0.1257644506,12.12,-0.5806720157,205.17775,1099000000.0,1599000000.0,0.16,0.16,0.31,24.02,0.1398491003,0.1203460359,10.44,0.2775053234,255.35275000000001,1122000000.0,2046000000.0,0.16,0.14,0.54,27.31,0.1019376072,0.1175977361,10.59,0.3046624203,339.33575,244.7
TIETOEVRY,FI0009000277,TIETO.HE,Oslo Børs,291600000.0,286700000.0,0.1,0.16,0.53,8.19,0.1209086448,0.1032797337,2.46,0.07098641547,20.1575,188600000.0,181500000.0,0.09,0.11,0.56,12.16,0.08355353107,0.0644103685,1.59,0.01783609909,21.38025,172200000.0,182000000.0,0.09,0.11,0.72,14.03,0.08469077471,0.06039138669,1.45,-0.1474586785,17.93525,-62800000.0,240100000.0,0.08,-0.05,0.85,-31.45,0.009806147001,-0.02240776422,-0.53,-0.1455445589,15.6555,18.2275
TIKEHAU CAPITAL,FR0013230612,TKO.PA,Euronext Paris,318653000.0,180098000.0,0.87,0.1,0.44,10.59,0.08005987929,0.700903148,2.03,-0.0507849929,20.11625,320166000.0,-553423000.0,0.75,0.1,0.48,11.62,0.07802411196,0.6395159776,1.78,0.07718201815,21.987000000000002,176674000.0,-132133000.0,0.46,0.06,0.47,20.36,0.04592829412,0.3381896629,1.03042,-0.1379722538,18.5925,155790000.0,124302000.0,0.5,0.05,0.52,22.57,0.04265092131,0.2787050653,0.906976,0.03529419928,19.45475,15.285
TINEXTA,IT0005037210,TNXT.MI,Euronext Milan,37471000.0,56375000.0,0.17,0.19,1.14,35.78,0.07476114532,0.1242835726,0.79,0.7826489015,34.3315,75726000.0,48661000.0,0.16,0.21,0.58,13.64,0.0648583165,0.2120321215,1.62,-0.3961742026,20.85975,62648000.0,36877000.0,0.16,0.15,0.42,13.13,0.0739338198,0.1584857738,1.36,-0.07903809225,18.536,18243000.0,28377000.0,0.12,0.04,0.78,36.79,0.05401261329,0.04009988152,0.39,-0.5943304289,7.88475,14.8125
TKH GROUP,NL0000852523,TWEKA.AS,Trading After Hours,95212000.0,124773000.0,0.09,0.13,0.53,16.93,0.09801853908,0.06248437267,2.3,0.4112150229,45.387750000000004,137083000.0,-22083000.0,0.1,0.17,0.73,11.06,0.1133882887,0.07546067824,3.33,-0.3013453712,33.2055,165704000.0,-78014000.0,0.1,0.2,0.78,9.43,0.1320861685,0.08968938021,4.07,0.0792773258,36.13125,99561000.0,33801000.0,0.08,0.11,0.8,14.37,0.08223709827,0.05812983328,2.5,-0.1210962811,30.83625,37.585
TOMRA SYSTEMS,NO0012470089,TOM.OL,Oslo Børs,109285861.8,178101411.8,0.14,0.18,0.35,601.83,0.1652224034,0.1000577521,0.370461,0.5256161407,291.8805,97884429.03,109415915.0,0.12,0.16,0.56,586.05,0.129899016,0.08441089596,0.331102,-0.4661978133,172.48175,59500000.0,136800000.0,0.08,0.1,0.79,724.97,0.08315721208,0.04619923907,0.2,-0.2407176599,117.7155,93800000.0,235500000.0,0.12,0.16,0.95,442.68,0.1154126071,0.0696052241,0.32,0.2645141458,148.70350000000002,132.575
TOMTOM,NL0013332471,TOM2.AS,Euronext Amsterdam,-94653000.0,23509000.0,-0.18,-0.33,0.12,-10.27,-0.2258730277,-0.1867195606,-0.74,0.05378822143,8.69125,-102735000.0,-41574000.0,-0.18,-0.51,0.19,-9.77,-0.3517379237,-0.1915472002,-0.8,-0.2826327256,6.7075,-21008000.0,20838000.0,-0.03,-0.12,0.26,-43.3,-0.04980642994,-0.03592584992,-0.16,-0.02593434079,6.356249999999999,-17285000.0,-4224000.0,-0.04,-0.12,0.31,-41.25,-0.0523255814,-0.03009321323,-0.14,-0.2016000366,5.2515,5.28375
TOSCANA AEROPORTI,IT0000214293,TYA.MI,Euronext Milan,-5256000.0,-16013000.0,-0.39,-0.05,1.47,-42.61,-0.02819734384,-0.1082996786,-0.282,-0.06204377009,11.58875,4675000.0,21328000.0,0.07,0.05,1.4,43.92,0.02188144857,0.05171002566,0.251,-0.08804154146,10.614,12631000.0,12545000.0,0.21,0.12,1.0,16.66,0.08645726535,0.1024719502,0.679,0.02533467367,10.574,17097000.0,11513000.0,0.23,0.15,0.81,13.25,0.108210871,0.1333411324,0.919,0.2621881594,13.8775,18.8
TOTALENERGIES,FR0000120271,TTE.PA,Trading After Hours,16032000000.0,18067000000.0,0.13,0.14,0.56,5.16,0.1008227723,0.08683124452,5.92,0.3577254106,35.054500000000004,20526000000.0,31677000000.0,0.19,0.18,0.51,5.36,0.203347738,0.07795374274,7.85,0.3830301871,48.96775,21384000000.0,22957000000.0,0.14,0.18,0.41,5.89,0.1402091823,0.0976683642,8.67,0.06650443024,55.43875,15758000000.0,15945000000.0,0.12,0.13,0.43,8.47,0.1044552698,0.08055825367,6.69,-0.1066903583,49.93925,56.15
TOUR EIFFEL,FR0000036816,EIFF.PA,Euronext Paris,2759000.0,25203000.0,-0.14,0.0,1.16,157.16,0.01152622874,0.03259187507,0.17,-0.04464214606,25.511000000000003,4043000.0,17567000.0,-0.18,0.01,1.03,92.21,0.01202199726,0.04783030475,0.24,-0.2213230025,20.015749999999997,-47206000.0,-81726000.0,-0.22,-0.07,1.26,-5.48,-0.008042460946,-0.5679463888,-2.85,-0.3682375608,12.625,-59192000.0,-33416000.0,-0.37,-0.1,1.41,-2.6,-0.0174303278,-0.7491141035,-3.57,-0.618110238,4.545,4.405
TOYOTA CAETANO,PTSCT0AP0018,SCT.LS,Euronext Lisbon,11695005.0,28768969.0,0.05,0.08,0.32,6.96,0.07351597229,0.02893666301,0.338,0.05649290493,2.7680000000000002,14701869.0,-6080114.0,0.06,0.09,0.34,7.35,0.08209736004,0.0306144554,0.423,0.08676731026,3.1944999999999997,17119170.0,-23379449.0,0.06,0.1,0.67,8.65,0.08068916838,0.03346394208,0.489119,0.3943401449,4.443,27790475.0,50965272.0,0.07,0.15,0.41,6.12,0.1436543403,0.04222383584,0.794014,0.1499999463,4.9685,6.475
TPS,IT0005246142,TPS.MI,Euronext Growth Milan,3447539.0,9258337.0,0.13,0.15,0.1,9.81,0.1463312381,0.09344098082,0.47,0.5217391157,5.12875,3584913.0,2474529.0,0.15,0.13,0.11,10.39,0.136404758,0.0973159818,0.49,-0.04235742066,5.13875,3348067.0,-157162.0,0.14,0.11,0.1,11.11,0.1298893358,0.0715414417,0.487373,0.1434292849,5.587,4248493.0,6346826.0,0.14,0.13,0.06,10.0,0.1318809362,0.08363930256,0.67,0.1809418903,7.19425,7.45
TRACTIAL,FR0000035305,ALTRA.PA,Euronext Growth Paris,-507000.0,-2211000.0,-0.72,-0.21,0.3,-16.24,-0.1527603513,-0.3550420168,-0.2,6.767856939,4.40625,-556000.0,-948000.0,-0.55,-0.18,0.2,-18.1,-0.1574856347,-0.2809499747,-0.22,-0.789247312,0.7937500000000001,-1318000.0,-1605000.0,-0.64,-0.67,0.24,-3.97,-0.5292953675,-0.6467124632,-0.51,-0.3926380462,0.60575,-107000.0,-1168000.0,-0.53,-0.06,0.64,-40.19,-0.03101627587,-0.04269752594,-0.04,-0.3098159798,0.44425000000000003,2.26125
Trane Tech,IE00BK9ZQ967,TT,Euronext Global Equity Market,1423400000.0,1365300000.0,0.14,0.23,0.77,28.75,0.1484389717,0.1006904162,5.87,0.4217092309,189.31375,1756500000.0,1212200000.0,0.15,0.29,0.79,19.75,0.1813308555,0.1098382286,7.48,-0.1222190982,165.37025,2023900000.0,2088900000.0,0.16,0.29,0.68,21.65,0.1917516431,0.1144895235,8.77,0.4443746419,235.93725,2567900000.0,2775000000.0,0.18,0.34,0.64,29.37,0.2295154999,0.1294421873,11.24,0.5504879117,387.7365,400.985
TRANSGENE,FR0005175080,TNG.PA,Euronext Paris,-19536000.0,-26595000.0,-2.38,-0.29,0.06,-11.86,-0.2832910001,-1.954968478,-0.21,0.4853800615,2.5700000000000003,-32804000.0,-21838000.0,-8.57,-0.87,0.06,-6.58,-0.8456436141,-9.45905421,-0.33,-0.3472440877,1.737,-22328000.0,-37417000.0,-19.78,-1.43,0.08,-8.04,-1.419420958,-15.39862069,-0.22,-0.20256114,1.3995,-33971000.0,-26623000.0,-116.24,-2.23,0.0,-3.78,-2.123783215,-110.6547231,-0.29,-0.5086704951,0.71275,0.9492499999999999
TRAWELL CO,IT0005378325,TWL.MI,Euronext Growth Milan,-627712.0,-607823.0,0.05,-0.07,1.47,-30.18,0.05684773546,-0.02849753964,-0.23,-0.1026528867,6.32,-2089704.0,6643148.0,0.24,-0.34,1.53,-6.76,0.1471308807,-0.07937018999,-0.84,0.0,5.994999999999999,1139918.0,4719984.0,0.19,0.16,1.94,16.56,0.3657481011,0.03773736566,0.452754,0.346666654,8.270000000000001,206598.0,4916248.0,0.16,0.03,2.52,92.4,0.1905449528,0.006907090113,0.082025,-0.1646191764,6.789999999999999,6.1
TREVI FIN IND,IT0005422768,TFIN.MI,Euronext Milan,-52977000.0,46512000.0,-0.01,-0.58,3.83,-3.45,-0.04758307074,-0.1103991098,-0.335608,-0.1962457925,0.97525,-19127000.0,22469000.0,0.04,-0.21,4.04,-4.5,0.008940960617,-0.03436331657,-0.13,-0.6595517463,0.34275,19107000.0,44996000.0,0.07,0.13,2.02,5.02,0.08336275264,0.03284496496,0.061206,-0.02647978042,0.26525,1527000.0,55988000.0,0.07,0.01,1.93,66.44,0.04853037983,0.002348399797,0.004892,-0.1574923359,0.2945,0.61775
TRIBOO,IT0005001554,TB.MI,Euronext Milan,1817000.0,9443000.0,0.02,0.05,0.93,22.81,0.03133941047,0.01919602768,0.06,0.4880382884,1.60875,638000.0,-9047000.0,0.04,0.02,0.83,63.75,0.02839830735,0.007038757295,0.02,-0.3436532901,1.0855000000000001,-4350000.0,-4334000.0,0.0,-0.15,0.95,-5.64,-0.03982575341,-0.0575785252,-0.16,-0.3149466077,0.755,-11263000.0,171000.0,-0.04,-0.61,1.66,1.75,-0.2129972482,-0.1814330359,0.4,-0.2416452751,0.567,0.362
TRIGANO,FR0005691656,TRI.PA,Euronext Paris,222700000.0,346200000.0,0.12,0.19,0.21,12.66,0.1575315701,0.07591355331,11.56,0.1793583683,148.18649999999997,278400000.0,93300000.0,0.11,0.21,0.24,7.34,0.173567903,0.0876243233,14.58,-0.2525935103,114.096,308100000.0,144500000.0,0.12,0.19,0.1,7.53,0.182903809,0.08852939486,15.95,0.1864947597,135.51925,374400000.0,-7500000.0,0.13,0.2,0.11,6.33,0.1880500626,0.09535695184,19.39,-0.1318343958,119.14525,172.2
TXT E-SOLUTIONS,IT0001454435,TXT.MI,Euronext Milan,7873676.0,7065947.0,0.1,0.08,0.88,0.12,0.04755094484,0.08170831323,67.0,0.3307917749,9.437000000000001,11988306.0,16368770.0,0.1,0.11,1.05,10.35,0.05820268412,0.07952035248,1.01,0.286573126,12.49025,15512159.0,8030163.0,0.09,0.14,0.94,13.4,0.083051617,0.06912919366,1.325176,0.5557681007,18.463,15895883.0,16655853.0,0.09,0.11,1.17,20.11,0.05996874592,0.05219555027,1.2401,0.7901044855,35.485749999999996,30.5
U10 CORP,FR0000079147,ALU10.PA,Euronext Growth Paris,2579000.0,-15581000.0,0.03,0.06,1.04,11.37,0.06948109997,0.01401150693,0.15,0.3840579063,1.78425,-16000.0,4806000.0,0.02,0.0,1.18,-1604.76,0.06830396049,-8.741449769e-05,-0.000937,-0.3659793737,1.1320000000000001,161000.0,11644000.0,0.03,0.0,1.09,112.36,0.09027899962,0.000972492359,0.01,-0.04315824479,1.06125,630000.0,3599000.0,0.04,0.02,0.91,35.01,0.111373569,0.003568838938,0.04,0.2658228459,1.5125,1.33625
UCB,BE0003739530,UCB.BR,Euronext Brussels,1058000000.0,1060000000.0,0.23,0.13,0.25,15.61,0.1055292265,0.1831400381,5.45,0.1787021206,94.62025,418000000.0,748000000.0,0.13,0.05,0.32,37.83,0.04045637385,0.07576581475,2.14,-0.2488949458,70.65424999999999,343000000.0,445000000.0,0.12,0.04,0.34,43.88,0.03839014512,0.06530845392,1.76,0.07578720209,74.87625,1065000000.0,920000000.0,0.14,0.11,0.3,25.05,0.09421759605,0.1731144343,5.48,1.454059298,184.54274999999998,241.125
UMG,NL0015000IY2,UMG.AS,Euronext Amsterdam,886000000.0,691000000.0,0.16,0.44,1.53,46.61,0.1990866953,0.1041862653,0.49,-0.004787359954,22.721500000000002,782000000.0,1280000000.0,0.16,0.33,1.14,45.36,0.1835060011,0.07562862669,0.43,-0.05958694472,21.06925,1259000000.0,1586000000.0,0.13,0.43,0.85,31.47,0.2656786318,0.1133417357,0.68,0.1534506824,24.617250000000002,2086000000.0,1306000000.0,0.15,0.46,0.71,21.99,0.3053388502,0.1762717593,1.13,-0.004683580973,23.75125,21.9625
UMICORE,BE0974320526,UMI.BR,Trading After Hours,618959000.0,842154000.0,0.04,0.2,0.69,16.55,0.1303790155,0.02573159158,2.56,-0.09673402449,31.768250000000002,569878000.0,142877000.0,0.03,0.16,0.67,13.19,0.1106627458,0.02240480764,2.37,-0.01594556865,30.9595,385075000.0,157916000.0,0.04,0.11,0.75,15.55,0.07405774741,0.02108164453,1.6,-0.2751343869,22.67325,-1479879000.0,286510000.0,0.01,-0.76,1.78,-2.39,-0.1836369373,-0.09963045524,-6.15,-0.5750697472,9.94425,16.122500000000002
UNILEVER,GB00B10RZP78,ULVR.L,Euronext Amsterdam,6049000000.0,6632000000.0,0.18,0.35,1.73,1881.05,0.1552486987,0.1153420792,2.32,-0.1152168672,44.2655,7642000000.0,5573000000.0,0.16,0.4,1.5,1365.49,0.1932631417,0.1272118922,2.99,0.04695902259,46.439499999999995,6487000000.0,7681000000.0,0.17,0.36,1.58,1699.83,0.1757588522,0.1088349775,2.56,-0.09349170502,44.203500000000005,5744000000.0,7548000000.0,0.19,0.29,1.53,2039.99,0.1458910346,0.094534323,2.29,0.1895895699,57.587,54.73425
UNION TECH.INFOR.,FR0000074197,FPG.PA,Euronext Paris,-330000.0,-1011000.0,-0.01,-0.08,1.08,-21.82,-0.02258064516,-0.01838440111,-0.025827,-0.1266667196,0.528,-114000.0,791000.0,0.01,-0.03,0.92,-55.93,0.008925351605,-0.005349099099,-0.008835,-0.1150942698,0.47924999999999995,-183000.0,-806000.0,0.0,-0.05,0.92,-35.88,-0.02421324606,-0.008639002974,-0.014273,0.143162462,0.5487500000000001,-6737000.0,-564000.0,-0.07,13.06,-5.61,-0.94,-7.144163626,-0.3236608215,-0.417987,-0.6327272679,0.20500000000000002,0.1295
UNITED INTERNET,DE0005089031,UTDI.DE,Trading After Hours,416473000.0,597876000.0,0.16,0.09,0.53,14.54,0.08696684261,0.07376194547,2.22,-0.01471517884,32.012,367196000.0,-64946000.0,0.15,0.08,0.59,12.64,0.07085094701,0.06207812157,1.96,-0.4492237257,17.890500000000003,232716000.0,30606000.0,0.14,0.05,0.67,12.87,0.05688573942,0.03745499915,1.33,0.2458124594,20.838,-47583000.0,179523000.0,0.12,-0.01,0.81,-71.93,0.04444750679,-0.007518028385,-0.28,-0.3220305037,15.624999999999998,25.57
UPERGY,FR0010337865,ALUPG.PA,Euronext Growth Paris,2492765.0,-1438456.0,0.07,0.2,0.71,7.71,0.1216338823,0.05607819905,0.53,-0.1576764291,3.9342500000000005,1436251.0,-1728942.0,0.03,0.1,0.6,12.35,0.06994060981,0.03271001357,0.3,-0.09359599525,3.5545,597807.0,2105447.0,0.02,0.04,0.51,21.54,0.03626860114,0.01342313601,0.13,-0.5081522291,1.7065,89413.0,1501.0,0.02,0.01,0.51,97.73,0.02206729765,0.002084384602,0.02,-0.001642725805,1.7750000000000001,2.41
UPM-Kymmene Oyj,FI0009005987,UPM.HE,Euronext Global Equity Market,1286000000.0,-271000000.0,0.15,0.12,0.24,10.84,0.1045306118,0.1310372937,2.41,0.1449086393,26.834,1526000000.0,-969000000.0,0.17,0.12,0.39,9.64,0.09614135651,0.1302047782,2.86,0.09425229177,30.3065,388000000.0,1189000000.0,0.06,0.03,0.29,37.46,0.03403745168,0.03709369025,0.73,0.001295241353,30.2555,436000000.0,756000000.0,0.06,0.04,0.34,34.0,0.04006699242,0.04217042267,0.82,-0.1867204838,24.554500000000004,23.895
VAA VISTA ALEGRE,PTVAA0AM0019,VAF.LS,Euronext Lisbon,1592000.0,10780000.0,0.08,0.02,1.56,97.93,0.03523688998,0.013608117,0.0095,0.1827957155,1.0125000000000002,5334000.0,15961000.0,0.08,0.07,1.31,27.37,0.05537434909,0.03721585756,0.0318,-0.2201834882,0.8350000000000001,6535000.0,-977000.0,0.12,0.08,1.01,20.03,0.06479376253,0.0504247718,0.039,-0.04242420258,0.775,4055000.0,2168000.0,0.09,0.05,1.01,41.88,0.05287422446,0.02964896503,0.0242,0.259259232,1.0175,1.0425
VALEO,FR0013176526,FR.PA,Trading After Hours,175000000.0,277000000.0,0.04,0.05,1.59,33.13,0.06265890551,0.0101378751,0.72,-0.1593473817,23.704250000000002,230000000.0,419000000.0,0.03,0.06,1.92,18.29,0.08153571613,0.01147876429,0.94,-0.3697866822,15.248999999999999,221000000.0,461000000.0,0.04,0.06,1.98,17.97,0.1175503869,0.01002540374,0.9,-0.2036841511,12.91275,162000000.0,463000000.0,0.04,0.04,1.89,14.95,0.05043088498,0.007537688442,0.66,-0.3189078663,8.4765,11.337499999999999
VALLOUREC,FR0013506730,VK.PA,Trading After Hours,39545000.0,-283473000.0,0.08,0.02,0.93,26.69,0.07078073957,0.0114898178,0.3,-0.06045876805,7.8892500000000005,-366383000.0,-215665000.0,0.1,-0.22,1.07,-5.94,-0.02748601099,-0.07503696725,-1.6,0.2970402642,10.55925,495910000.0,482275000.0,0.19,0.23,0.71,5.26,0.1682167355,0.09697638842,2.07,0.1060725187,12.46525,452067000.0,320962000.0,0.15,0.18,0.47,7.22,0.1366087172,0.1120664545,1.9,0.1551177868,15.075999999999999,15.612499999999999
Valmet Oyj,FI4000074984,VALMT.HE,Euronext Global Equity Market,296000000.0,385000000.0,0.1,0.22,0.36,13.79,0.1741214406,0.07522236341,1.98,0.6414861269,30.730249999999998,337000000.0,-76000000.0,0.07,0.14,0.32,11.84,0.1093296952,0.06641702799,1.92,-0.3105328687,21.76025,357000000.0,227000000.0,0.08,0.14,0.58,11.95,0.100990866,0.06453362256,1.94,0.06963720855,23.62875,280000000.0,447000000.0,0.09,0.11,0.59,15.28,0.08712808116,0.05224855383,1.52,-0.05427916776,22.0435,27.58
VALNEVA,FR0004056851,VLA.PA,EuroTLX,-73425000.0,-16270000.0,-0.18,-0.43,0.67,-18.83,-0.1740786467,-0.2109398566,-0.75,2.284182289,24.595,-143279000.0,-274665000.0,-0.31,-0.65,0.69,-8.76,-0.3905384077,-0.3965618885,-1.24,-0.7307958585,6.4545,-101429000.0,-217056000.0,-0.53,-0.79,1.63,-8.0,-0.1851167181,-0.6598639013,-0.73,-0.2848485063,4.8454999999999995,-12247000.0,-83662000.0,-0.46,-0.07,1.19,-40.11,0.02542821179,-0.07222045312,-0.08,-0.5377378833,1.9572500000000002,3.7845
VALSOIA,IT0001018362,VLS.MI,Euronext Milan,7364511.0,9192157.0,0.1,0.09,0.2,17.93,0.08044012111,0.08097029324,0.683,0.06347613633,11.93425,7975653.0,5796438.0,0.08,0.1,0.15,13.24,0.08814543738,0.07871712779,0.727,-0.2756782565,8.70825,7138809.0,4634254.0,0.07,0.08,0.11,12.91,0.07848474141,0.06327725847,0.659,-0.0101411823,8.538499999999999,8275146.0,3986527.0,0.08,0.09,0.08,12.17,0.08730887717,0.0708784797,0.761,0.1122010489,9.725249999999999,10.600000000000001
